trial,step,objtype,object,objflag,action,stimusize,stimposx,stimposy,touchposx,touchposy,monkey,timestamp,tone,date,weight,disName,disCoor,sessionNumber,mxbi,version,animalsFound,sessionType,animalsMerged,filename,script,experiment,task,type,stimuli,amp,stimTouched,reward,tarName,animalsExpected,shift,jump,total_trials,p_trial
89,8,,reward,,1500,208,742.0,270.0,790,340,f,2337561,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",1.0,False,584,15.23972602739726
90,8,,reward,,1500,208,742.0,270.0,806,320,f,2342009,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,15.41095890410959
91,8,,reward,,1500,208,742.0,330.0,811,321,f,2345430,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,15.582191780821919
92,8,,reward,,1500,208,742.0,330.0,823,331,f,2349400,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,15.753424657534246
93,8,,reward,,1500,208,742.0,330.0,819,331,f,2352950,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,15.924657534246576
94,8,,reward,,1500,208,742.0,270.0,838,333,f,2367612,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,16.095890410958905
95,8,,reward,,1500,208,742.0,330.0,830,323,f,2371255,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,16.267123287671232
96,8,,reward,,1500,208,742.0,330.0,816,324,f,2375574,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,16.43835616438356
97,8,,reward,,1500,208,742.0,330.0,806,319,f,2379446,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,16.60958904109589
98,9,,reward,,1500,208,742.0,250.0,844,328,f,2383574,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",1.0,False,584,16.78082191780822
99,9,,reward,,1500,208,742.0,300.0,684,531,f,2864935,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,16.95205479452055
100,9,,reward,,1500,208,742.0,250.0,801,315,f,2877653,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,17.123287671232877
101,9,,reward,,1500,208,742.0,350.0,803,314,f,2882261,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,17.294520547945204
102,10,,reward,,1500,208,742.0,370.0,814,318,f,2886900,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",1.0,False,584,17.465753424657535
103,10,,reward,,1500,208,742.0,370.0,813,331,f,2893780,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,17.636986301369863
104,10,,reward,,1500,208,742.0,370.0,803,315,f,2897815,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,17.80821917808219
105,10,,reward,,1500,208,742.0,230.0,760,249,f,2909685,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,17.97945205479452
106,10,,reward,,1500,208,742.0,230.0,784,295,f,2923957,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,18.15068493150685
107,10,,reward,,1500,208,742.0,370.0,806,327,f,2929621,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,18.32191780821918
108,10,,reward,,1500,208,742.0,370.0,816,323,f,2938007,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,18.493150684931507
109,10,,reward,,1500,208,742.0,370.0,815,324,f,2944373,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,18.664383561643834
110,10,,reward,,1500,208,742.0,230.0,809,321,f,2948950,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,18.835616438356166
111,11,,reward,,1500,208,742.0,390.0,813,324,f,2953334,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",1.0,False,584,19.006849315068493
112,11,,reward,,1500,208,742.0,390.0,799,312,f,2957396,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,19.17808219178082
113,11,,reward,,1500,208,742.0,210.0,812,307,f,2974997,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,19.34931506849315
114,11,,wrong,,0,208,742.0,480.0,814,335,f,2979638,0,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,584,19.52054794520548
115,11,,reward,,1500,208,742.0,390.0,818,329,f,2984150,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,19.69178082191781
116,11,,reward,,1500,208,742.0,390.0,815,325,f,2989653,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,19.863013698630137
117,11,,wrong,,0,208,742.0,480.0,817,317,f,2996054,0,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,584,20.034246575342465
118,11,,reward,,1500,208,742.0,390.0,823,335,f,3006100,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,20.205479452054796
119,11,,reward,,1500,208,742.0,390.0,821,324,f,3010004,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,20.376712328767123
120,12,,wrong,,0,208,742.0,480.0,812,315,f,3020121,0,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",1.0,False,584,20.54794520547945
121,12,,wrong,,0,208,742.0,480.0,824,304,f,3023797,0,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,,False,gfG001,"['c', 'f']",0.0,False,584,20.71917808219178
122,12,,reward,,1500,208,742.0,420.0,814,324,f,3028534,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,20.89041095890411
123,12,,reward,,1500,208,742.0,420.0,834,328,f,3032376,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,21.06164383561644
124,12,,reward,,1500,208,742.0,300.0,730,513,f,4061108,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,21.232876712328768
125,12,,reward,,1500,208,742.0,180.0,811,266,f,4081556,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,21.404109589041095
126,12,,reward,,1500,208,742.0,420.0,817,324,f,4090612,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,21.575342465753426
127,12,,wrong,,0,208,742.0,420.0,816,313,f,4094965,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,21.746575342465754
128,12,,wrong,,0,208,742.0,420.0,819,298,f,4099188,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,21.91780821917808
129,12,,reward,,1500,208,742.0,420.0,819,322,f,4103476,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,22.089041095890412
130,12,,wrong,,0,208,742.0,180.0,835,328,f,4109429,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,22.26027397260274
131,12,,wrong,,0,208,742.0,180.0,833,319,f,4113558,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,22.43150684931507
132,12,,wrong,,0,208,742.0,420.0,809,314,f,4121653,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,22.602739726027394
133,12,,wrong,,0,208,742.0,420.0,828,256,f,4356884,-1,2019-08-09 14:20:00,-1,,,25,mxbi6,8,"['almo', 'blake']",Staircase,,DATA20190809142055.txt,msa20.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,22.773972602739725
134,12,,reward,,1500,208,742.0,420.0,804,323,f,2629185,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",1.0,False,584,22.945205479452056
135,12,,reward,,1500,208,742.0,180.0,805,125,f,2631884,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,23.116438356164384
136,12,,reward,,1500,208,742.0,180.0,789,129,f,2638658,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,23.28767123287671
137,12,,reward,,1500,208,742.0,420.0,794,321,f,2643073,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,23.458904109589042
138,12,,reward,,1500,208,742.0,420.0,780,331,f,2647456,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,23.63013698630137
139,12,,wrong,,0,208,742.0,420.0,843,273,f,2651071,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,23.8013698630137
140,12,,reward,,1500,208,742.0,180.0,804,158,f,2653599,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,23.972602739726025
141,12,,wrong,,0,208,742.0,420.0,800,307,f,2657344,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,24.143835616438356
142,12,,wrong,,0,208,742.0,420.0,781,291,f,2660095,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,24.315068493150687
143,12,,wrong,,0,208,742.0,420.0,798,286,f,2662655,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,24.486301369863014
144,12,,wrong,,0,208,742.0,420.0,798,312,f,2666273,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,24.65753424657534
145,12,,reward,,1500,208,742.0,180.0,809,102,f,2668991,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,24.82876712328767
146,12,,reward,,1500,208,742.0,180.0,808,126,f,2672737,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.0
147,12,,reward,,1500,208,742.0,180.0,797,120,f,2676545,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.17123287671233
148,12,,reward,,1500,208,742.0,420.0,820,347,f,2680322,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.34246575342466
149,12,,reward,,1500,208,742.0,180.0,779,140,f,2683809,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.51369863013699
150,12,,reward,,1500,208,742.0,300.0,796,246,f,2756735,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.684931506849317
151,12,,reward,,1500,208,742.0,420.0,798,346,f,2760614,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,25.85616438356164
152,12,,reward,,1500,208,742.0,180.0,787,132,f,2764577,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.027397260273972
153,12,,reward,,1500,208,742.0,180.0,803,120,f,2767936,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.1986301369863
154,12,,reward,,1500,208,742.0,180.0,801,154,f,2771103,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.36986301369863
155,12,,reward,,1500,208,742.0,420.0,822,336,f,2774560,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.541095890410958
156,12,,reward,,1500,208,742.0,420.0,816,325,f,2817378,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.71232876712329
157,12,,reward,,1500,208,742.0,300.0,770,223,f,2904927,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,26.88356164383562
158,12,,reward,,1500,208,742.0,420.0,811,331,f,2909055,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,27.054794520547947
159,12,,reward,,1500,208,742.0,330.0,803,323,f,3290781,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,27.22602739726027
160,12,,reward,,1500,208,742.0,390.0,793,327,f,3804795,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,27.397260273972602
161,12,,reward,,1500,208,742.0,420.0,812,330,f,3814778,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,27.56849315068493
162,12,,wrong,,0,208,742.0,130.0,810,325,f,4133243,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,27.73972602739726
163,12,,wrong,,0,208,742.0,420.0,817,313,f,4143002,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,27.910958904109588
164,12,,wrong,,0,208,742.0,180.0,796,300,f,4147610,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,28.08219178082192
165,12,,reward,,1500,208,742.0,420.0,809,338,f,4151163,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,28.25342465753425
166,12,,reward,,1500,208,742.0,420.0,804,332,f,4155514,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,28.424657534246577
167,12,,reward,,1500,208,742.0,420.0,807,327,f,4159578,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,28.5958904109589
168,12,,wrong,,0,208,742.0,180.0,804,312,f,4171547,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,28.767123287671232
169,12,,reward,,1500,208,742.0,420.0,800,330,f,4175801,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,28.93835616438356
170,12,,wrong,,0,208,742.0,180.0,807,341,f,4181721,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,29.10958904109589
171,12,,wrong,,0,208,742.0,420.0,784,250,f,4183751,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,29.28082191780822
172,12,,wrong,,0,208,742.0,180.0,809,318,f,4188634,-1,2019-10-10 14:27:00,-1,,,26,mxbi6,9,"['blake', 'almo']",Staircase,,DATA20191010142732.txt,msa21.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['c', 'f']",0.0,False,584,29.45205479452055
173,12,,ignore,,0,208,742.0,180.0,-1,-1,f,319630,-1,2019-10-14 15:01:00,-1,,,27,mxbi6,9,"['almo', 'blake']",Staircase,,DATA20191014150121.txt,msa21.py,AUT,AUT,2AC,,,,,,"['c', 'f']",0.0,False,584,29.62328767123288
174,12,,reward,,0.2,208,742.0,420.0,820,383,f,546172,-1,2019-10-14 15:01:00,-1,,,27,mxbi6,9,"['almo', 'blake']",Staircase,,DATA20191014150121.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,29.794520547945208
175,12,,reward,,0.2,208,742.0,420.0,813,372,f,550046,-1,2019-10-14 15:01:00,-1,,,27,mxbi6,9,"['almo', 'blake']",Staircase,,DATA20191014150121.txt,msa21.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['c', 'f']",0.0,False,584,29.96575342465753
176,12,,reward,,0.2,208,742.0,420.0,687,407,f,643679,1500,2019-10-14 15:01:00,-1,,,27,mxbi6,9,"['almo', 'blake']",Staircase,,DATA20191014150121.txt,msa21.py,AUT,AUT,2AC,,,gfG001,True,gfG001,"['c', 'f']",0.0,False,584,30.136986301369863
