ITI;Outcome;animal
1115948.0;wrong;i
-792983.0;wrong;i
4856.0;wrong;i
3997.0;wrong;i
917788.0;wrong;i
4536.0;wrong;i
4700.0;wrong;i
552479.0;wrong;i
9799.0;wrong;i
258097.0;wrong;i
5591.0;reward;i
24559.0;wrong;i
314318.0;reward;i
8607.0;wrong;i
-705272.0;reward;i
83022.0;reward;i
215625.0;wrong;i
51723.0;reward;i
7351.0;wrong;i
275304.0;wrong;i
8160.0;wrong;i
-1756049.0;reward;i
9143.0;wrong;i
532689.0;wrong;i
11696.0;wrong;i
7788.0;wrong;i
7439.0;wrong;i
368428.0;wrong;i
5995.0;reward;i
20094.0;wrong;i
4550.0;wrong;i
8272.0;wrong;i
4857.0;wrong;i
5388.0;reward;i
7565.0;wrong;i
5698.0;wrong;i
64524.0;reward;i
9444.0;wrong;i
10135.0;wrong;i
148085.0;wrong;i
1444621.0;wrong;i
-2154694.0;reward;i
514427.0;reward;i
13941.0;reward;i
24320.0;reward;i
26230.0;wrong;i
50128.0;reward;i
7669.0;wrong;i
9264.0;reward;i
16040.0;reward;i
8464.0;reward;i
7235.0;reward;i
7105.0;reward;i
52819.0;reward;i
8227.0;wrong;i
7942.0;wrong;i
6446.0;reward;i
6283.0;wrong;i
6581.0;reward;i
6307.0;reward;i
5507.0;reward;i
7111.0;wrong;i
6043.0;reward;i
6540.0;reward;i
7005.0;wrong;i
8196.0;reward;i
6137.0;wrong;i
8794.0;wrong;i
8934.0;reward;i
7346.0;wrong;i
5988.0;reward;i
6297.0;wrong;i
6572.0;reward;i
6400.0;reward;i
5820.0;wrong;i
6597.0;wrong;i
5789.0;reward;i
6549.0;reward;i
10082.0;reward;i
5123.0;reward;i
5458.0;reward;i
5721.0;reward;i
6069.0;reward;i
6420.0;reward;i
6267.0;wrong;i
6991.0;wrong;i
6055.0;reward;i
6029.0;wrong;i
6366.0;reward;i
6252.0;reward;i
5761.0;reward;i
6730.0;reward;i
5970.0;reward;i
6988.0;reward;i
6394.0;reward;i
7215.0;reward;i
6499.0;wrong;i
8488.0;reward;i
6447.0;wrong;i
458202.0;reward;i
6612.0;reward;i
5800.0;reward;i
6065.0;reward;i
5633.0;reward;i
5838.0;reward;i
7113.0;reward;i
5137.0;wrong;i
5823.0;reward;i
6327.0;wrong;i
-1261303.0;wrong;i
9879.0;reward;i
6436.0;reward;i
6130.0;reward;i
5823.0;reward;i
-934126.0;wrong;i
530193.0;wrong;i
8394.0;wrong;i
16038.0;wrong;i
6175.0;reward;i
11433.0;wrong;i
6110.0;reward;i
7850.0;reward;i
7363.0;wrong;i
5720.0;reward;i
6798.0;wrong;i
6143.0;reward;i
7019.0;reward;i
7276.0;reward;i
6522.0;wrong;i
9739.0;wrong;i
5113.0;reward;i
6153.0;wrong;i
6835.0;wrong;i
7106.0;wrong;i
5717.0;wrong;i
10706.0;wrong;i
6140.0;reward;i
6350.0;reward;i
5890.0;wrong;i
5680.0;wrong;i
6175.0;reward;i
6538.0;reward;i
7138.0;reward;i
6473.0;wrong;i
6669.0;reward;i
5965.0;wrong;i
8374.0;wrong;i
8129.0;reward;i
6836.0;reward;i
8354.0;reward;i
6244.0;wrong;i
10372.0;wrong;i
5655.0;wrong;i
5964.0;wrong;i
5622.0;wrong;i
21622.0;reward;i
7398.0;reward;i
6196.0;reward;i
6119.0;reward;i
6431.0;reward;i
6728.0;wrong;i
5749.0;reward;i
8731.0;wrong;i
5771.0;wrong;i
6302.0;wrong;i
5701.0;wrong;i
6018.0;wrong;i
5671.0;reward;i
50678.0;wrong;i
5804.0;wrong;i
5659.0;wrong;i
5627.0;reward;i
6180.0;reward;i
6661.0;reward;i
6665.0;reward;i
6494.0;wrong;i
5694.0;wrong;i
6234.0;wrong;i
5638.0;reward;i
482214.0;reward;i
6535.0;reward;i
6904.0;wrong;i
9065.0;wrong;i
7854.0;reward;i
7687.0;reward;i
7003.0;wrong;i
45432.0;wrong;i
5757.0;wrong;i
5673.0;reward;i
7610.0;reward;i
7854.0;wrong;i
5805.0;wrong;i
68341.0;wrong;i
6688.0;reward;i
6012.0;reward;i
6379.0;reward;i
6045.0;reward;i
6652.0;reward;i
56739.0;wrong;i
7921.0;wrong;i
-1878446.0;wrong;i
6690.0;wrong;i
7491.0;wrong;i
5946.0;wrong;i
5987.0;wrong;i
6136.0;wrong;i
16956.0;reward;i
7323.0;wrong;i
5627.0;wrong;i
6943.0;wrong;i
6121.0;wrong;i
7813.0;reward;i
427560.0;reward;i
6733.0;reward;i
6154.0;reward;i
6131.0;wrong;i
6465.0;wrong;i
17239.0;wrong;i
5691.0;reward;i
49844.0;reward;i
5446.0;wrong;i
7065.0;wrong;i
28838.0;reward;i
7436.0;wrong;i
5744.0;reward;i
6389.0;reward;i
5528.0;wrong;i
6749.0;reward;i
5534.0;reward;i
5946.0;reward;i
5380.0;wrong;i
6578.0;reward;i
5797.0;wrong;i
23492.0;wrong;i
7466.0;wrong;i
29313.0;wrong;i
6086.0;reward;i
5841.0;wrong;i
6274.0;wrong;i
6377.0;reward;i
8236.0;reward;i
6593.0;reward;i
6999.0;wrong;i
6022.0;reward;i
5974.0;reward;i
6433.0;reward;i
5648.0;wrong;i
5703.0;reward;i
5577.0;wrong;i
6013.0;wrong;i
5619.0;reward;i
5590.0;wrong;i
6465.0;wrong;i
6362.0;reward;i
5680.0;wrong;i
5927.0;reward;i
5975.0;reward;i
5192.0;wrong;i
5794.0;wrong;i
5832.0;reward;i
32798.0;wrong;i
5880.0;wrong;i
6436.0;reward;i
6332.0;wrong;i
5718.0;reward;i
5941.0;wrong;i
5741.0;wrong;i
6215.0;wrong;i
6033.0;reward;i
8717.0;wrong;i
5787.0;wrong;i
5686.0;wrong;i
25618.0;reward;i
5608.0;reward;i
8823.0;reward;i
5655.0;wrong;i
6392.0;reward;i
-2544732.0;reward;i
8287.0;reward;i
6537.0;wrong;i
5888.0;reward;i
6327.0;reward;i
6037.0;reward;i
5521.0;wrong;i
6177.0;reward;i
5783.0;wrong;i
5698.0;wrong;i
5899.0;wrong;i
6198.0;wrong;i
5809.0;reward;i
5431.0;reward;i
5764.0;wrong;i
5331.0;wrong;i
6081.0;reward;i
6829.0;reward;i
5900.0;wrong;i
5725.0;reward;i
6229.0;reward;i
8557.0;reward;i
5640.0;wrong;i
6238.0;reward;i
5482.0;reward;i
5425.0;wrong;i
5705.0;reward;i
5529.0;wrong;i
6856.0;reward;i
39107.0;reward;i
5484.0;wrong;i
5925.0;wrong;i
5731.0;reward;i
5220.0;wrong;i
6501.0;reward;i
6668.0;reward;i
6526.0;reward;i
5240.0;reward;i
5875.0;wrong;i
5733.0;wrong;i
5716.0;reward;i
6250.0;wrong;i
5602.0;wrong;i
5719.0;wrong;i
1885736.0;wrong;i
-2660996.0;wrong;i
6881.0;wrong;i
5726.0;reward;i
6355.0;wrong;i
5830.0;wrong;i
5595.0;wrong;i
5952.0;wrong;i
5752.0;reward;i
6665.0;reward;i
5823.0;reward;i
6555.0;wrong;i
6982.0;reward;i
5950.0;reward;i
4817.0;reward;i
5122.0;reward;i
5451.0;reward;i
5014.0;reward;i
5054.0;reward;i
6897.0;reward;i
5250.0;reward;i
5173.0;reward;i
7658.0;wrong;i
5857.0;wrong;i
5875.0;reward;i
7812.0;reward;i
6664.0;reward;i
5032.0;reward;i
4629.0;wrong;i
5902.0;reward;i
5928.0;reward;i
5730.0;reward;i
5214.0;reward;i
4924.0;wrong;i
5825.0;reward;i
7326.0;reward;i
5681.0;reward;i
5515.0;wrong;i
5717.0;reward;i
6011.0;reward;i
6974.0;reward;i
4502.0;reward;i
5381.0;reward;i
4415.0;reward;i
5630.0;wrong;i
7501.0;reward;i
6523.0;wrong;i
6851.0;reward;i
5257.0;reward;i
4447.0;reward;i
5068.0;reward;i
4376.0;wrong;i
-475660.0;reward;i
4659.0;reward;i
4404.0;reward;i
3940.0;reward;i
3918.0;wrong;i
490867.0;reward;i
5480.0;wrong;i
5676.0;reward;i
5079.0;wrong;i
5710.0;reward;i
4766.0;wrong;i
5039.0;reward;i
4516.0;wrong;i
5929.0;wrong;i
5102.0;wrong;i
64857.0;reward;i
4440.0;reward;i
44613.0;reward;i
4072.0;reward;i
4184.0;reward;i
86835.0;reward;i
5103.0;wrong;i
5943.0;reward;i
5085.0;reward;i
4070.0;reward;i
3693.0;reward;i
3353.0;wrong;i
46396.0;reward;i
4165.0;wrong;i
5760.0;reward;i
4455.0;wrong;i
81024.0;wrong;i
-173421.0;reward;i
4814.0;wrong;i
17190.0;reward;i
4224.0;reward;i
4724.0;reward;i
5410.0;wrong;i
11732.0;reward;i
4316.0;reward;i
16794.0;reward;i
4108.0;reward;i
5057.0;wrong;i
7193.0;wrong;i
7911.0;wrong;i
6057.0;wrong;i
6674.0;wrong;i
7020.0;wrong;i
6263.0;wrong;i
5662.0;wrong;i
5619.0;reward;i
7661.0;reward;i
4661.0;wrong;i
6446.0;wrong;i
5610.0;wrong;i
6524.0;wrong;i
5590.0;wrong;i
6031.0;wrong;i
5523.0;wrong;i
6061.0;wrong;i
6128.0;wrong;i
5545.0;wrong;i
5847.0;wrong;i
6218.0;wrong;i
5510.0;wrong;i
5616.0;wrong;i
5978.0;wrong;i
5493.0;wrong;i
42105.0;reward;i
6567.0;reward;i
5824.0;wrong;i
12057.0;reward;i
13859.0;wrong;i
8324.0;reward;i
-384679.0;reward;i
5612.0;reward;i
6002.0;reward;i
6746.0;wrong;i
17388.0;wrong;i
5932.0;wrong;i
6519.0;wrong;i
5781.0;wrong;i
5909.0;wrong;i
561950.0;wrong;i
6433.0;wrong;i
6901.0;wrong;i
101410.0;wrong;i
5829.0;wrong;i
6027.0;reward;i
5991.0;wrong;i
11570.0;reward;i
4679.0;wrong;i
5624.0;wrong;i
5904.0;wrong;i
5673.0;reward;i
17857.0;reward;i
6212.0;reward;i
3784.0;reward;i
4228.0;wrong;i
-1487816.0;reward;i
605188.0;reward;i
4197.0;reward;i
4298.0;wrong;i
6468.0;wrong;i
-652839.0;reward;i
4104.0;reward;i
3446.0;reward;i
5351.0;reward;i
841153.0;reward;i
4231.0;wrong;i
7516.0;reward;i
5011.0;wrong;i
6035.0;wrong;i
8725.0;reward;i
4740.0;reward;i
4906.0;reward;i
4863.0;reward;i
8302.0;reward;i
7174.0;reward;i
4115.0;reward;i
5597.0;wrong;i
6425.0;wrong;i
5675.0;reward;i
3691.0;reward;i
6073.0;reward;i
4244.0;wrong;i
5976.0;reward;i
3721.0;reward;i
4647.0;reward;i
3512.0;reward;i
3854.0;reward;i
4180.0;reward;i
3778.0;reward;i
4406.0;wrong;i
6455.0;reward;i
3322.0;wrong;i
5672.0;reward;i
3905.0;reward;i
5192.0;reward;i
3886.0;wrong;i
7803.0;wrong;i
14427.0;wrong;i
362758.0;wrong;i
8207.0;wrong;i
6872.0;reward;i
5403.0;wrong;i
18208.0;wrong;i
6525.0;reward;i
7047.0;wrong;i
7301.0;reward;i
8096.0;reward;i
5989.0;reward;i
31529.0;wrong;i
5790.0;wrong;i
5125.0;wrong;i
5961.0;wrong;i
7573.0;wrong;i
5967.0;reward;i
5486.0;reward;i
3760.0;wrong;i
5501.0;wrong;i
8750.0;reward;i
6547.0;reward;i
3809.0;reward;i
260212.0;reward;i
93372.0;wrong;i
-2307929.0;reward;i
2892.0;reward;i
3489.0;wrong;i
1290631.0;wrong;i
9110.0;reward;i
4743.0;wrong;i
6033.0;wrong;i
5539.0;wrong;i
5737.0;wrong;i
5699.0;wrong;i
5942.0;wrong;i
5809.0;wrong;i
5651.0;wrong;i
5825.0;reward;i
5482.0;reward;i
4404.0;wrong;i
-1403259.0;wrong;i
1811503.0;wrong;i
6692.0;reward;i
10046.0;wrong;i
7125.0;wrong;i
8262.0;wrong;i
-1830838.0;reward;i
11344.0;reward;i
5736.0;reward;i
5903.0;reward;i
10835.0;wrong;i
5706.0;reward;i
4766.0;reward;i
4708.0;wrong;i
6274.0;reward;i
8425.0;wrong;i
13289.0;reward;i
4778.0;reward;i
5442.0;wrong;i
6819.0;reward;i
5153.0;reward;i
4978.0;wrong;i
2030475.0;wrong;i
13890.0;reward;i
6318.0;reward;i
4609.0;wrong;i
8090.0;reward;i
7039.0;reward;i
5900.0;reward;i
5712.0;wrong;i
5914.0;reward;i
4557.0;reward;i
4449.0;reward;i
4785.0;wrong;i
5949.0;wrong;i
86370.0;wrong;i
8099.0;wrong;i
-1279116.0;wrong;i
5717.0;reward;i
5508.0;reward;i
4668.0;reward;i
21188.0;wrong;i
5895.0;wrong;i
6668.0;reward;i
5045.0;wrong;i
8398.0;reward;i
3911.0;reward;i
12602.0;reward;i
5010.0;wrong;i
6214.0;reward;i
4696.0;wrong;i
56275.0;reward;i
5184.0;reward;i
4788.0;reward;i
3939.0;reward;i
5263.0;reward;i
4404.0;reward;i
4712.0;reward;i
5376.0;reward;i
5214.0;wrong;i
213512.0;reward;i
4890.0;reward;i
5399.0;reward;i
4665.0;reward;i
4646.0;reward;i
4729.0;reward;i
4855.0;reward;i
4498.0;wrong;i
7071.0;wrong;i
7206.0;wrong;i
6865.0;reward;i
4023.0;reward;i
1942724.0;wrong;i
1648963.0;reward;i
20574.0;wrong;i
5605.0;wrong;i
6580.0;reward;i
5405.0;wrong;i
9426.0;reward;i
1267007.0;wrong;i
5624.0;wrong;i
5565.0;wrong;i
5920.0;reward;i
7415.0;wrong;i
7514.0;wrong;i
46126.0;wrong;i
17754.0;wrong;i
5627.0;reward;i
6156.0;reward;i
5174.0;reward;i
8103.0;reward;i
5270.0;reward;i
5139.0;wrong;i
6809.0;wrong;i
376655.0;reward;i
5632.0;reward;i
4352.0;reward;i
3704.0;reward;i
5001.0;reward;i
5058.0;reward;i
4537.0;wrong;i
6782.0;reward;i
8073.0;reward;i
4853.0;reward;i
4955.0;wrong;i
7308.0;reward;i
5856.0;reward;i
4845.0;reward;i
5376.0;reward;i
4226.0;reward;i
5307.0;wrong;i
10762.0;wrong;i
8498.0;reward;i
5507.0;reward;i
4168.0;reward;i
3876.0;reward;i
4677.0;wrong;i
5711.0;reward;i
4015.0;reward;i
5091.0;wrong;i
56779.0;wrong;i
5771.0;wrong;i
2937728.0;wrong;i
6294.0;wrong;i
1249193.0;reward;i
8200.0;reward;i
6880.0;reward;i
6393.0;reward;i
8618.0;reward;i
-10542518.0;reward;i
24294.0;wrong;i
22292.0;wrong;i
5902.0;reward;i
448319.0;reward;i
10043.0;reward;i
5845.0;wrong;i
5862.0;reward;i
10496.0;reward;i
7593.0;reward;i
11552.0;reward;i
6818.0;reward;i
6060.0;reward;i
6232.0;wrong;i
6396.0;reward;i
8339.0;reward;i
29327.0;wrong;i
5694.0;wrong;i
6036.0;reward;i
8806.0;reward;i
7415.0;reward;i
7351.0;wrong;i
5918.0;wrong;i
6133.0;reward;i
10648.0;reward;i
9679.0;reward;i
285534.0;reward;i
5844.0;wrong;i
5811.0;reward;i
7436.0;reward;i
6541.0;reward;i
7576.0;wrong;i
5815.0;reward;i
31731.0;reward;i
6083.0;wrong;i
5972.0;reward;i
9083.0;reward;i
10174.0;reward;i
6961.0;reward;i
10469.0;wrong;i
7529.0;reward;i
6611.0;reward;i
7789.0;wrong;i
5925.0;wrong;i
41243.0;reward;i
34048.0;reward;i
7672.0;reward;i
5844.0;reward;i
7968.0;reward;i
294296.0;reward;i
4470.0;wrong;i
5250.0;reward;i
7307.0;reward;i
318740.0;reward;i
6952.0;reward;i
5593.0;reward;i
4351.0;reward;i
6259.0;reward;i
5109.0;reward;i
6319.0;reward;i
9601.0;reward;i
8926.0;reward;i
5852.0;reward;i
5886.0;reward;i
5238.0;reward;i
8197.0;wrong;i
5384.0;reward;i
5493.0;reward;i
8085.0;wrong;i
6212.0;reward;i
5294.0;reward;i
7934.0;wrong;i
5691.0;reward;i
4244.0;reward;i
472935.0;reward;i
6524.0;reward;i
596073.0;reward;i
45398.0;reward;i
8144.0;reward;i
7964.0;reward;i
6384.0;wrong;i
5829.0;wrong;i
201024.0;wrong;i
6799.0;reward;i
8554.0;wrong;i
24241.0;reward;i
4594.0;wrong;i
5155.0;reward;i
5024.0;reward;i
5056.0;reward;i
8455.0;reward;i
5996.0;wrong;i
6174.0;reward;i
817563.0;wrong;i
5879.0;reward;i
6778.0;wrong;i
-6020341.0;wrong;i
7001.0;wrong;i
101941.0;reward;i
31047.0;wrong;i
98798.0;wrong;i
6088.0;wrong;i
6035.0;reward;i
6999.0;reward;i
6239.0;wrong;i
5902.0;wrong;i
31766.0;wrong;i
10131.0;reward;i
6194.0;reward;i
5125.0;wrong;i
5767.0;wrong;i
5814.0;reward;i
8453.0;reward;i
6105.0;wrong;i
7091.0;reward;i
6646.0;reward;i
16690.0;reward;i
49714.0;reward;i
18809.0;reward;i
7366.0;wrong;i
6429.0;wrong;i
6413.0;reward;i
28637.0;reward;i
9445.0;wrong;i
7312.0;reward;i
10389.0;wrong;i
7858.0;wrong;i
5828.0;wrong;i
5793.0;wrong;i
5737.0;reward;i
9657.0;wrong;i
7080.0;wrong;i
6745.0;wrong;i
5787.0;reward;i
6878.0;wrong;i
12164.0;reward;i
7680.0;wrong;i
5668.0;wrong;i
5819.0;reward;i
7732.0;reward;i
12491.0;reward;i
10026.0;reward;i
12502.0;wrong;i
11021.0;wrong;i
7354.0;reward;i
8211.0;wrong;i
5672.0;reward;i
8950.0;reward;i
9020.0;reward;i
8136.0;reward;i
7835.0;reward;i
8165.0;reward;i
8197.0;wrong;i
5830.0;wrong;i
5661.0;wrong;i
7239.0;reward;i
8609.0;wrong;i
6114.0;reward;i
11957.0;reward;i
10015.0;wrong;i
5902.0;reward;i
850723.0;reward;i
6295.0;reward;i
8196.0;reward;i
167628.0;wrong;i
5815.0;wrong;i
5623.0;reward;i
6172.0;wrong;i
5751.0;reward;i
9821.0;wrong;i
5715.0;reward;i
6392.0;wrong;i
5264.0;reward;i
5257.0;wrong;i
5824.0;wrong;i
5715.0;reward;i
7353.0;wrong;i
5862.0;wrong;i
6127.0;reward;i
7447.0;reward;i
369559.0;wrong;i
5759.0;reward;i
6769.0;wrong;i
5808.0;reward;i
7212.0;wrong;i
5783.0;reward;i
6623.0;reward;i
7494.0;reward;i
5998.0;reward;i
7460.0;wrong;i
5754.0;reward;i
6426.0;reward;i
7652.0;reward;i
9385.0;reward;i
6102.0;reward;i
206716.0;reward;i
4287.0;wrong;i
5696.0;wrong;i
5306.0;reward;i
5597.0;reward;i
6563.0;reward;i
7062.0;reward;i
8164.0;wrong;i
5810.0;wrong;i
31100.0;wrong;i
5085.0;wrong;i
7131.0;reward;i
294532.0;wrong;i
5847.0;wrong;i
13407.0;wrong;i
-2153444.0;reward;i
8529.0;wrong;i
6593.0;reward;i
14279.0;wrong;i
5777.0;wrong;i
6135.0;reward;i
8097.0;wrong;i
6073.0;reward;i
9557.0;wrong;i
5202.0;reward;i
39290.0;wrong;i
122331.0;wrong;i
6307.0;reward;i
7939.0;wrong;i
5968.0;reward;i
7882.0;wrong;i
21646.0;wrong;i
5583.0;reward;i
7738.0;wrong;i
5753.0;wrong;i
6193.0;wrong;i
5596.0;reward;i
6936.0;reward;i
11660.0;reward;i
97993.0;wrong;i
5779.0;reward;i
7776.0;wrong;i
5279.0;reward;i
7442.0;reward;i
377030.0;wrong;i
5746.0;wrong;i
5983.0;wrong;i
5894.0;reward;i
25677.0;wrong;i
6187.0;wrong;i
5821.0;wrong;i
6119.0;reward;i
7943.0;reward;i
6561.0;wrong;i
5115.0;wrong;i
11989.0;reward;i
12047.0;reward;i
7466.0;reward;i
30953.0;wrong;i
19437.0;reward;i
9544.0;reward;i
11333.0;reward;i
7425.0;reward;i
8428.0;wrong;i
5703.0;reward;i
6051.0;wrong;i
6754.0;reward;i
6104.0;wrong;i
5796.0;reward;i
6954.0;reward;i
8409.0;wrong;i
5666.0;reward;i
6919.0;reward;i
7013.0;reward;i
7473.0;reward;i
6148.0;wrong;i
5967.0;reward;i
15893.0;wrong;i
19838.0;wrong;i
5569.0;reward;i
8376.0;reward;i
7089.0;reward;i
6719.0;wrong;i
5660.0;reward;i
5706.0;reward;i
5857.0;reward;i
5637.0;reward;i
10986.0;wrong;i
5819.0;reward;i
48982.0;reward;i
-2637756.0;reward;i
5618.0;reward;i
4987.0;reward;i
198985.0;reward;i
6215.0;wrong;i
5655.0;wrong;i
12491.0;reward;i
5775.0;wrong;i
6381.0;reward;i
7447.0;reward;i
5977.0;reward;i
5332.0;reward;i
6444.0;wrong;i
17818.0;wrong;i
9226.0;reward;i
6536.0;wrong;i
5622.0;wrong;i
6271.0;wrong;i
5323.0;wrong;i
6526.0;reward;i
6029.0;reward;i
6519.0;wrong;i
6996.0;wrong;i
6351.0;reward;i
7080.0;wrong;i
16575.0;reward;i
7080.0;wrong;i
5922.0;wrong;i
6810.0;wrong;i
28451.0;reward;i
15202.0;reward;i
5340.0;wrong;i
5860.0;wrong;i
5635.0;reward;i
6774.0;wrong;i
5235.0;reward;i
7069.0;reward;i
5256.0;reward;i
4841.0;reward;i
6877.0;wrong;i
197274.0;reward;i
6103.0;wrong;i
5598.0;reward;i
4850.0;wrong;i
5823.0;reward;i
6538.0;wrong;i
5777.0;reward;i
4963.0;reward;i
7631.0;reward;i
5842.0;wrong;i
5963.0;reward;i
7343.0;wrong;i
5679.0;wrong;i
5628.0;reward;i
6377.0;reward;i
6225.0;reward;i
5137.0;wrong;i
-577470.0;reward;i
7696.0;reward;i
9034.0;reward;i
10206.0;wrong;i
54742.0;wrong;i
5696.0;reward;i
6951.0;wrong;i
5969.0;reward;i
7430.0;reward;i
11068.0;wrong;i
5617.0;reward;i
11537.0;reward;i
7419.0;reward;i
6281.0;reward;i
5190.0;reward;i
4244.0;reward;i
8368.0;reward;i
8095.0;reward;i
6570.0;reward;i
9635.0;wrong;i
5588.0;reward;i
6912.0;reward;i
7550.0;reward;i
6440.0;reward;i
12104.0;reward;i
10445.0;wrong;i
-590637.0;reward;i
8077.0;reward;i
7513.0;reward;i
8145.0;reward;i
6386.0;wrong;i
10302.0;reward;i
20231.0;reward;i
10117.0;wrong;i
7692.0;reward;i
-132023.0;reward;i
4523.0;reward;i
9862.0;reward;i
8603.0;wrong;i
5609.0;reward;i
6172.0;wrong;i
5651.0;reward;i
8997.0;reward;i
6017.0;reward;i
5943.0;reward;i
6000.0;reward;i
6551.0;wrong;i
5645.0;reward;i
8607.0;reward;i
4893.0;reward;i
10109.0;reward;i
11415.0;reward;i
10419.0;reward;i
27374.0;reward;i
12406.0;reward;i
7933.0;reward;i
9552.0;wrong;i
6212.0;reward;i
6825.0;reward;i
8000.0;reward;i
10109.0;reward;i
9173.0;reward;i
20540.0;wrong;i
6974.0;reward;i
12444.0;reward;i
10374.0;wrong;i
5628.0;reward;i
9435.0;reward;i
6439.0;reward;i
7262.0;reward;i
5843.0;wrong;i
5741.0;wrong;i
7966.0;wrong;i
6805.0;wrong;i
9397.0;wrong;i
5561.0;wrong;i
6561.0;wrong;i
5621.0;reward;i
5236.0;reward;i
7083.0;reward;i
1307370.0;wrong;i
229630.0;reward;i
7895.0;wrong;i
5764.0;wrong;i
5772.0;reward;i
10149.0;reward;i
10183.0;wrong;i
7758.0;wrong;i
5620.0;reward;i
12263.0;reward;i
11264.0;reward;i
16151.0;wrong;i
-1940251.0;reward;i
9136.0;reward;i
6092.0;reward;i
5006.0;reward;i
7273.0;reward;i
6035.0;wrong;i
5707.0;reward;i
4445.0;wrong;i
5789.0;reward;i
47696.0;reward;i
4115.0;reward;i
3870.0;reward;i
3796.0;reward;i
4401.0;reward;i
3685.0;reward;i
4021.0;reward;i
4283.0;reward;i
3895.0;reward;i
4048.0;reward;i
4466.0;reward;i
3525.0;reward;i
3641.0;reward;i
4908.0;reward;i
4454.0;reward;i
3769.0;reward;i
3794.0;reward;i
3501.0;reward;i
4033.0;reward;i
3941.0;reward;i
3654.0;reward;i
3746.0;reward;i
3749.0;reward;i
4355.0;reward;i
9076.0;reward;i
3981.0;reward;i
4173.0;reward;i
90097.0;wrong;i
7391.0;wrong;i
5279.0;reward;i
5605.0;wrong;i
7143.0;reward;i
4147.0;reward;i
5011.0;wrong;i
5522.0;reward;i
4304.0;reward;i
4029.0;reward;i
6640.0;reward;i
5207.0;reward;i
4496.0;reward;i
5679.0;wrong;i
57247.0;wrong;i
5615.0;wrong;i
5724.0;reward;i
5243.0;reward;i
4148.0;reward;i
4431.0;wrong;i
6536.0;reward;i
3708.0;reward;i
3529.0;wrong;i
6496.0;wrong;i
5547.0;reward;i
5238.0;reward;i
4888.0;reward;i
172394.0;reward;i
4615.0;wrong;i
8182.0;reward;i
6612.0;reward;i
4499.0;reward;i
4638.0;wrong;i
7348.0;wrong;i
13233.0;wrong;i
10587.0;reward;i
5836.0;wrong;i
5567.0;reward;i
4770.0;reward;i
5136.0;reward;i
3894.0;wrong;i
5556.0;reward;i
4730.0;reward;i
6678.0;reward;i
4154.0;reward;i
667199.0;reward;k
-644689.0;reward;k
3039.0;reward;k
3200.0;reward;k
3392.0;reward;k
15039.0;reward;k
3455.0;reward;k
3456.0;reward;k
6591.0;reward;k
4000.0;reward;k
3454.0;reward;k
3519.0;reward;k
4224.0;reward;k
3520.0;reward;k
3263.0;reward;k
5021.0;reward;k
3166.0;reward;k
3552.0;wrong;k
2654.0;reward;k
5823.0;reward;k
7231.0;reward;k
4000.0;reward;k
4704.0;wrong;k
2815.0;wrong;k
2815.0;reward;k
107649.0;reward;k
44257.0;wrong;k
505127.0;wrong;k
2718.0;reward;k
114241.0;reward;k
3487.0;reward;k
3711.0;reward;k
9439.0;reward;k
4287.0;reward;k
3743.0;reward;k
3454.0;reward;k
196894.0;reward;k
3357.0;reward;k
31105.0;reward;k
3295.0;reward;k
3326.0;reward;k
222944.0;reward;k
3808.0;reward;k
727011.0;reward;k
4288.0;reward;k
-1466180.0;reward;k
5054.0;reward;k
3359.0;reward;k
3229.0;wrong;k
2974.0;reward;k
3455.0;reward;k
3519.0;reward;k
3453.0;reward;k
21659.0;reward;k
3359.0;wrong;k
2621.0;reward;k
14973.0;reward;k
56670.0;reward;k
46750.0;reward;k
3572.0;reward;k
112306.0;reward;k
6606.0;reward;k
5342.0;reward;k
437434.0;reward;k
114584.0;reward;k
-1281327.0;reward;k
1451227.0;reward;k
4894.0;wrong;k
5311.0;reward;k
6016.0;reward;k
48415.0;reward;k
6687.0;reward;k
7809.0;wrong;k
5888.0;wrong;k
2688.0;wrong;k
130398.0;reward;k
757439.0;wrong;k
6783.0;reward;k
8286.0;reward;k
8192.0;wrong;k
4798.0;reward;k
25377.0;wrong;k
6686.0;wrong;k
31968.0;reward;k
8990.0;wrong;k
30464.0;wrong;k
23970.0;reward;k
4799.0;wrong;k
20128.0;reward;k
9664.0;reward;k
5852.0;reward;k
58912.0;reward;k
6815.0;wrong;k
5565.0;wrong;k
4574.0;reward;k
44830.0;reward;k
400127.0;reward;k
1289504.0;reward;k
5601.0;reward;k
401823.0;reward;k
192642.0;reward;k
19103.0;reward;k
12414.0;reward;k
5918.0;wrong;k
387903.0;reward;k
478943.0;reward;k
289505.0;reward;k
4641.0;reward;k
5375.0;reward;k
676960.0;reward;k
6818.0;wrong;k
3134.0;reward;k
10333.0;reward;k
954176.0;reward;k
6401.0;reward;k
6752.0;wrong;k
4958.0;reward;k
641151.0;reward;k
280742.0;reward;k
7293.0;wrong;k
8064.0;reward;k
6850.0;reward;k
290912.0;reward;k
7328.0;reward;k
123360.0;reward;k
5408.0;wrong;k
5503.0;reward;k
5057.0;wrong;k
4701.0;reward;k
329600.0;reward;k
7232.0;reward;k
4480.0;reward;k
523393.0;wrong;k
7870.0;reward;k
764832.0;wrong;k
5950.0;reward;k
1172571.0;reward;k
30304.0;reward;k
7874.0;reward;k
9696.0;reward;k
